id;user_id;name;category;brand;serial_imei;ram;storage;condition;purchase_price;selling_price;battery_health;warranty_expiry;notes;status;is_public;image_url;created_at;updated_at;device_age_value;device_age_unit;has_original_bill;has_original_box;is_global_variant;description;video_url;key_highlights;hsn_code;vendor_id;vendor_invoice_no;purchase_date;tenant_id;created_by
4b77e2ed-f502-4f1a-92a7-60fc2f496972;a24f0333-9056-4c23-893b-8acbc1c57ec1;Lenovo 130 Ambidextrous Optical Mouse Wireless;Accessory;Lenovo;GY51C12380Z15NA6LG;;;New;496.00;599.00;;9999-12-31;;Sold;false;https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/72cbc8dd-8452-4e11-ad12-e7315206715b/c0d4a3e5-ce21-47d0-ac19-d6871610760f.webp,https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/72cbc8dd-8452-4e11-ad12-e7315206715b/2c0ae2c5-ea4f-4b06-b824-a104ddb97bac.webp,https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/72cbc8dd-8452-4e11-ad12-e7315206715b/5d26688e-aba8-4559-9d82-91d9655b6595.webp;2026-05-12 13:24:09.646227+00;2026-06-04 08:08:47.799297+00;;Months;false;false;false;Lenovo 130 Ambidextrous Optical Mouse Wireless With Bluetooth (2.4GHz Wireless, Black);;;84716060;65e35860-b717-4057-bb67-1fd41c39150c;IIS/24-25/0052;2026-05-21;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
702c9920-ac00-4d7a-b6ab-ee2de285d800;a24f0333-9056-4c23-893b-8acbc1c57ec1;Dell Latitude 5420;Laptop;Dell;1RCJXD3;8GB;256GB;Used;23250.00;25500.00;;;;Sold;false;;2026-05-16 08:29:37.677997+00;2026-05-16 08:33:48.988506+00;;Months;false;false;false;Dell Latitude 5420 Series 5420 (Intel Core i5 11th Gen 14 Inch);;;;19b12fc0-f9bc-4959-9de7-3fb694a10b31;;;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
2caea171-65ab-4fca-bb1e-2474df9ef8e3;a24f0333-9056-4c23-893b-8acbc1c57ec1;Quick Heal Essential;Accessory;Quick Heal;E25-ler1-34761;;;New;260.00;600.00;;;;In Stock;false;https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/0e64d61b-78e6-410b-b6a0-f1ee949e01ec/1be30602-e524-4ffe-9987-e726fad21a1d.JPG;2026-05-26 08:27:42.704587+00;2026-05-26 08:27:42.704587+00;;Months;false;false;false;;;;85238020;44b55c8e-5d38-4c05-bfb1-fe5085efdca3;GST/0119/2026-27;2026-05-13;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
e0fc44f3-e837-44ac-b2cf-79a3c72e9922;a24f0333-9056-4c23-893b-8acbc1c57ec1;Quick Heal Essential;Accessory;Quick Heal;E25-ler1-34763;;;New;260.00;600.00;;;;In Stock;false;https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/0e64d61b-78e6-410b-b6a0-f1ee949e01ec/1be30602-e524-4ffe-9987-e726fad21a1d.JPG;2026-05-26 08:27:42.704587+00;2026-05-26 08:27:42.704587+00;;Months;false;false;false;;;;85238020;44b55c8e-5d38-4c05-bfb1-fe5085efdca3;GST/0119/2026-27;2026-05-13;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
af3878ea-c03b-496f-b17f-3155028115b1;a24f0333-9056-4c23-893b-8acbc1c57ec1;Quick Heal Essential;Accessory;Quick Heal;E25-ler1-34765;;;New;260.00;600.00;;;;In Stock;false;https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/0e64d61b-78e6-410b-b6a0-f1ee949e01ec/1be30602-e524-4ffe-9987-e726fad21a1d.JPG;2026-05-26 08:27:42.704587+00;2026-05-26 08:27:42.704587+00;;Months;false;false;false;;;;85238020;44b55c8e-5d38-4c05-bfb1-fe5085efdca3;GST/0119/2026-27;2026-05-13;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
9e25b317-572a-4e05-8f67-0d3f4116219c;a24f0333-9056-4c23-893b-8acbc1c57ec1;LAN Cable;Accessory;PCI;6;;;New;118.00;199.00;;;;In Stock;false;;2026-05-12 14:17:56.245853+00;2026-06-04 08:08:47.799297+00;;Months;false;false;false;;;;8473;65e35860-b717-4057-bb67-1fd41c39150c;IIS/24-25/0052;2026-05-21;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
4a3c6b33-3be7-4cc2-a70b-062539034c34;a24f0333-9056-4c23-893b-8acbc1c57ec1;LAN Cable;Accessory;PCI;9;;;New;118.00;199.00;;;;In Stock;false;;2026-05-12 14:17:56.245853+00;2026-06-04 08:08:47.799297+00;;Months;false;false;false;;;;8473;65e35860-b717-4057-bb67-1fd41c39150c;IIS/24-25/0052;2026-05-21;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
830d1dd9-b69e-4e59-8707-823cad0136ad;a24f0333-9056-4c23-893b-8acbc1c57ec1;LAN Cable;Accessory;PCI;7;;;New;118.00;199.00;;;;In Stock;false;;2026-05-12 14:17:56.245853+00;2026-06-04 08:08:47.799297+00;;Months;false;false;false;;;;8473;65e35860-b717-4057-bb67-1fd41c39150c;IIS/24-25/0052;2026-05-21;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
ffb48aed-51de-48e5-bd56-82c399656548;a24f0333-9056-4c23-893b-8acbc1c57ec1;Lenovo ThinkPad T14s;Laptop;Lenovo;PC1ZYZ3M;16GB;512GB;Refurbished;26000.00;34000.00;;;;Sold;false;;2026-08-20 06:15:30.718184+00;2026-08-20 06:19:55.057385+00;;Months;false;false;false;;;;;19b12fc0-f9bc-4959-9de7-3fb694a10b31;;;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
7250f855-d2e2-431b-ab23-49060691c6a3;a24f0333-9056-4c23-893b-8acbc1c57ec1;LAN Cable;Accessory;PCI;10;;;New;118.00;199.00;;;;In Stock;false;;2026-05-12 14:17:56.245853+00;2026-06-04 08:08:47.799297+00;;Months;false;false;false;;;;8473;65e35860-b717-4057-bb67-1fd41c39150c;IIS/24-25/0052;2026-05-21;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
4e5d75d4-44bc-42ae-8d5c-ace2c0e12aff;a24f0333-9056-4c23-893b-8acbc1c57ec1;LAN Cable;Accessory;PCI;8;;;New;118.00;199.00;;;;In Stock;false;;2026-05-12 14:17:56.245853+00;2026-06-04 08:08:47.799297+00;;Months;false;false;false;;;;8473;65e35860-b717-4057-bb67-1fd41c39150c;IIS/24-25/0052;2026-05-21;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
3cadbad7-b1f1-40ae-bcec-c65b75192a44;a24f0333-9056-4c23-893b-8acbc1c57ec1;JBL Quantum 100 Wired Over Ear Gaming Headphones;Accessory;;CM0075-EO0326738;;;New;2006.00;2299.00;;9999-12-31;;In Stock;true;https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/db10422d-0965-4e50-af67-2ea3566abb7c/c74bb087-05bb-4eb6-89e9-6d24a629729d.jpg,https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/db10422d-0965-4e50-af67-2ea3566abb7c/e10a3509-7517-49e3-b970-856808c020ab.jpg,https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/db10422d-0965-4e50-af67-2ea3566abb7c/2f5d8245-e6ed-48a2-b252-a09705d014c7.jpg;2026-05-12 13:40:03.918011+00;2026-06-04 08:08:47.799297+00;;Months;false;false;false;;;;8515;65e35860-b717-4057-bb67-1fd41c39150c;IIS/24-25/0052;2026-05-21;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
33df3599-dacb-463b-abe3-a3f67f34d9fd;a24f0333-9056-4c23-893b-8acbc1c57ec1;Dell WM118 Wireless Mouse;Accessory;Dell;CN-0TGP8R-L0300-5CD-045N-A02;;;New;496.00;599.00;;9999-12-31;;In Stock;true;https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/b3c97626-194c-4686-8b24-d799a2b43089/3e49fe55-64c4-49d8-ab69-865c04b28f6d.jpg,https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/b3c97626-194c-4686-8b24-d799a2b43089/15cbbc40-f400-4348-934c-40210788042a.jpg;2026-05-12 13:46:37.074182+00;2026-06-04 08:08:55.006593+00;;Months;false;false;false;"TYPE - Wireless optical mouse with 1000 DPI precision
CONNECTIVITY - 2.4GHz wireless with USB nano receiver, plug‑and‑play for instant setup
VISUAL EXPERIENCE – Experience smooth cursor movement and precise tracking with 1600 DPI optical sensor, enhancing productivity on any screen.";;;84716060;65e35860-b717-4057-bb67-1fd41c39150c;IIS/24-25/0052;2026-04-11;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
37f6c24e-c61d-46e4-b727-580457468ac6;a24f0333-9056-4c23-893b-8acbc1c57ec1;Quick Heal Essential;Accessory;Quick Heal;E25-ler1-34762;;;New;260.00;600.00;;;;Sold;false;https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/0e64d61b-78e6-410b-b6a0-f1ee949e01ec/1be30602-e524-4ffe-9987-e726fad21a1d.JPG;2026-05-26 08:27:42.704587+00;2026-06-06 14:24:24.163401+00;;Months;false;false;false;;;;85238020;44b55c8e-5d38-4c05-bfb1-fe5085efdca3;GST/0119/2026-27;2026-05-13;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
4aa4f190-d0d3-4602-b5d1-750838bd19c4;a24f0333-9056-4c23-893b-8acbc1c57ec1;Dell WM118 Wireless Mouse;Accessory;Dell;CN-0TGP8R-L0300-5CD-045P-A02;;;New;496.00;599.00;;9999-12-31;;Sold;false;https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/b3c97626-194c-4686-8b24-d799a2b43089/3e49fe55-64c4-49d8-ab69-865c04b28f6d.jpg,https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/b3c97626-194c-4686-8b24-d799a2b43089/15cbbc40-f400-4348-934c-40210788042a.jpg;2026-05-12 13:46:37.074182+00;2026-08-21 13:28:14.297278+00;;Months;false;false;false;"TYPE - Wireless optical mouse with 1000 DPI precision
CONNECTIVITY - 2.4GHz wireless with USB nano receiver, plug‑and‑play for instant setup
VISUAL EXPERIENCE – Experience smooth cursor movement and precise tracking with 1600 DPI optical sensor, enhancing productivity on any screen.";;;84716060;65e35860-b717-4057-bb67-1fd41c39150c;IIS/24-25/0052;2026-04-11;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
7b21edee-7a69-42d9-91ba-a1e2742e62c1;a24f0333-9056-4c23-893b-8acbc1c57ec1;JBL Quantum 100 Wired Over Ear Gaming Headphones;Accessory;;CM005-EO0326740;;;New;2006.00;2299.00;;9999-12-31;;In Stock;true;https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/db10422d-0965-4e50-af67-2ea3566abb7c/c74bb087-05bb-4eb6-89e9-6d24a629729d.jpg,https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/db10422d-0965-4e50-af67-2ea3566abb7c/e10a3509-7517-49e3-b970-856808c020ab.jpg,https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/db10422d-0965-4e50-af67-2ea3566abb7c/2f5d8245-e6ed-48a2-b252-a09705d014c7.jpg;2026-05-12 13:40:03.918011+00;2026-06-04 08:08:47.799297+00;;Months;false;false;false;;;;8515;65e35860-b717-4057-bb67-1fd41c39150c;IIS/24-25/0052;2026-05-21;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
5838aa54-895b-4d87-bdaa-d5382959439d;a24f0333-9056-4c23-893b-8acbc1c57ec1;Dell Latitude 5420;Laptop;Dell;519JXD3;8GB;256GB;Used;23250.00;25500.00;;;;Sold;false;;2026-05-16 08:29:37.677997+00;2026-05-16 08:33:48.605479+00;;Months;false;false;false;Dell Latitude 5420 Series 5420 (Intel Core i5 11th Gen 14 Inch);;;;19b12fc0-f9bc-4959-9de7-3fb694a10b31;;;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
a809de39-3fdb-454a-8ee8-b46b370b746c;a24f0333-9056-4c23-893b-8acbc1c57ec1;Quick Heal Essential;Accessory;Quick Heal;E25-/er1-33801;;;New;260.00;600.00;;;;Sold;false;https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/0e64d61b-78e6-410b-b6a0-f1ee949e01ec/1be30602-e524-4ffe-9987-e726fad21a1d.JPG;2026-05-26 08:27:42.704587+00;2026-06-07 04:32:06.424178+00;;Months;false;false;false;;;;85238020;44b55c8e-5d38-4c05-bfb1-fe5085efdca3;GST/0119/2026-27;2026-05-13;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
62834429-820f-46d1-afec-9e418bb34f6d;a24f0333-9056-4c23-893b-8acbc1c57ec1;Lenovo ThinkPad E14;Laptop;Lenovo;PG03ZA11;8GB;512GB;Used;27500.00;31000.00;;;;Sold;false;;2026-08-21 13:30:28.272877+00;2026-08-21 13:31:28.533088+00;;Months;false;false;false;;;;;19b12fc0-f9bc-4959-9de7-3fb694a10b31;;2026-06-24;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
2533247d-1ba8-4fb2-a015-b991f196e57b;a24f0333-9056-4c23-893b-8acbc1c57ec1;Lenovo 130 Ambidextrous Optical Mouse Wireless;Accessory;Lenovo;GY51C12380Z15NA6KM;;;New;496.00;599.00;;9999-12-31;;In Stock;true;https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/72cbc8dd-8452-4e11-ad12-e7315206715b/c0d4a3e5-ce21-47d0-ac19-d6871610760f.webp,https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/72cbc8dd-8452-4e11-ad12-e7315206715b/2c0ae2c5-ea4f-4b06-b824-a104ddb97bac.webp,https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/72cbc8dd-8452-4e11-ad12-e7315206715b/5d26688e-aba8-4559-9d82-91d9655b6595.webp;2026-05-12 13:24:09.646227+00;2026-06-04 08:08:47.799297+00;;Months;false;false;false;Lenovo 130 Ambidextrous Optical Mouse Wireless With Bluetooth (2.4GHz Wireless, Black);;;84716060;65e35860-b717-4057-bb67-1fd41c39150c;IIS/24-25/0052;2026-05-21;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
e8c83c04-0c9a-48e0-aefc-d3c0b86a9506;a24f0333-9056-4c23-893b-8acbc1c57ec1;Quick Heal Essential;Accessory;Quick Heal;E25-ler1-34758;;;New;260.00;600.00;;;;In Stock;false;https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/0e64d61b-78e6-410b-b6a0-f1ee949e01ec/1be30602-e524-4ffe-9987-e726fad21a1d.JPG;2026-05-26 08:27:42.704587+00;2026-05-26 08:27:42.704587+00;;Months;false;false;false;;;;85238020;44b55c8e-5d38-4c05-bfb1-fe5085efdca3;GST/0119/2026-27;2026-05-13;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
063fa09c-9980-4f21-8202-c7f6d0a3f89d;a24f0333-9056-4c23-893b-8acbc1c57ec1;Quick Heal Essential;Accessory;Quick Heal;E25-ler1-34760;;;New;260.00;600.00;;;;In Stock;false;https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/0e64d61b-78e6-410b-b6a0-f1ee949e01ec/1be30602-e524-4ffe-9987-e726fad21a1d.JPG;2026-05-26 08:27:42.704587+00;2026-05-26 08:27:42.704587+00;;Months;false;false;false;;;;85238020;44b55c8e-5d38-4c05-bfb1-fe5085efdca3;GST/0119/2026-27;2026-05-13;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
74324a8f-b834-4ca6-9307-bcfd18faddc4;a24f0333-9056-4c23-893b-8acbc1c57ec1;Quick Heal Essential;Accessory;Quick Heal;E25-ler1-34768;;;New;260.00;600.00;;;;In Stock;false;https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/0e64d61b-78e6-410b-b6a0-f1ee949e01ec/1be30602-e524-4ffe-9987-e726fad21a1d.JPG;2026-05-26 08:27:42.704587+00;2026-05-26 08:27:42.704587+00;;Months;false;false;false;;;;85238020;44b55c8e-5d38-4c05-bfb1-fe5085efdca3;GST/0119/2026-27;2026-05-13;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
a506bc30-1f79-4222-bb6c-9fcdb744f613;a24f0333-9056-4c23-893b-8acbc1c57ec1;Quick Heal Essential;Accessory;Quick Heal;E25-/er1-34770;;;New;260.00;600.00;;;;In Stock;false;https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/0e64d61b-78e6-410b-b6a0-f1ee949e01ec/1be30602-e524-4ffe-9987-e726fad21a1d.JPG;2026-05-26 08:27:42.704587+00;2026-05-26 08:27:42.704587+00;;Months;false;false;false;;;;85238020;44b55c8e-5d38-4c05-bfb1-fe5085efdca3;GST/0119/2026-27;2026-05-13;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
852682fa-1c2b-44f1-9065-0eb2bccd6bb8;a24f0333-9056-4c23-893b-8acbc1c57ec1;Quick Heal Essential;Accessory;Quick Heal;E25-ler1-34773;;;New;260.00;600.00;;;;In Stock;false;https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/0e64d61b-78e6-410b-b6a0-f1ee949e01ec/1be30602-e524-4ffe-9987-e726fad21a1d.JPG;2026-05-26 08:27:42.704587+00;2026-05-26 08:27:42.704587+00;;Months;false;false;false;;;;85238020;44b55c8e-5d38-4c05-bfb1-fe5085efdca3;GST/0119/2026-27;2026-05-13;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
9e826b4d-520f-4a2d-aa17-1a09f38ce73a;a24f0333-9056-4c23-893b-8acbc1c57ec1;Quick Heal Essential;Accessory;Quick Heal;E25-ler1-34775;;;New;260.00;600.00;;;;In Stock;false;https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/0e64d61b-78e6-410b-b6a0-f1ee949e01ec/1be30602-e524-4ffe-9987-e726fad21a1d.JPG;2026-05-26 08:27:42.704587+00;2026-05-26 08:27:42.704587+00;;Months;false;false;false;;;;85238020;44b55c8e-5d38-4c05-bfb1-fe5085efdca3;GST/0119/2026-27;2026-05-13;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
7db88218-ab62-4828-9851-51e3dd8a8396;a24f0333-9056-4c23-893b-8acbc1c57ec1;Quick Heal Essential;Accessory;Quick Heal;E25-ler1-34778;;;New;260.00;600.00;;;;In Stock;false;https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/0e64d61b-78e6-410b-b6a0-f1ee949e01ec/1be30602-e524-4ffe-9987-e726fad21a1d.JPG;2026-05-26 08:27:42.704587+00;2026-05-26 08:27:42.704587+00;;Months;false;false;false;;;;85238020;44b55c8e-5d38-4c05-bfb1-fe5085efdca3;GST/0119/2026-27;2026-05-13;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
bec851a0-c8e4-4a54-a7b9-71f4e8fbe4ce;a24f0333-9056-4c23-893b-8acbc1c57ec1;Quick Heal Essential;Accessory;Quick Heal;E25-ler1-34780;;;New;260.00;600.00;;;;In Stock;false;https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/0e64d61b-78e6-410b-b6a0-f1ee949e01ec/1be30602-e524-4ffe-9987-e726fad21a1d.JPG;2026-05-26 08:27:42.704587+00;2026-05-26 08:27:42.704587+00;;Months;false;false;false;;;;85238020;44b55c8e-5d38-4c05-bfb1-fe5085efdca3;GST/0119/2026-27;2026-05-13;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
b0aea29e-ed30-4d50-940b-71161a351663;a24f0333-9056-4c23-893b-8acbc1c57ec1;Quick Heal Total Securuty;Accessory;Quick Heal;C2F85;;;New;774.00;1599.00;;;;In Stock;false;https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/fc466b33-64ff-42d8-93bd-44a1efcc7ef0/ada9ad09-c165-4ea4-8f10-31e82393b5be.JPG;2026-05-26 08:34:01.075146+00;2026-05-26 08:34:01.075146+00;;Months;false;false;false;;;;85238020;44b55c8e-5d38-4c05-bfb1-fe5085efdca3;GST/0119/2026-27;2026-05-13;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
5a4435fc-3308-4a6f-9701-1e4a22d4a44e;a24f0333-9056-4c23-893b-8acbc1c57ec1;Quick Heal Total Securuty;Accessory;Quick Heal;24310;;;New;774.00;1599.00;;;;In Stock;false;https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/fc466b33-64ff-42d8-93bd-44a1efcc7ef0/ada9ad09-c165-4ea4-8f10-31e82393b5be.JPG;2026-05-26 08:34:01.075146+00;2026-05-26 08:34:01.075146+00;;Months;false;false;false;;;;85238020;44b55c8e-5d38-4c05-bfb1-fe5085efdca3;GST/0119/2026-27;2026-05-13;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
dc2e5867-7581-489d-8399-407181f2168c;a24f0333-9056-4c23-893b-8acbc1c57ec1;Quick Heal Total Securuty;Accessory;Quick Heal;250F0;;;New;774.00;1599.00;;;;In Stock;false;https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/fc466b33-64ff-42d8-93bd-44a1efcc7ef0/ada9ad09-c165-4ea4-8f10-31e82393b5be.JPG;2026-05-26 08:34:01.075146+00;2026-05-26 08:34:01.075146+00;;Months;false;false;false;;;;85238020;44b55c8e-5d38-4c05-bfb1-fe5085efdca3;GST/0119/2026-27;2026-05-13;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
cbe1e195-d1b4-4f6d-8a59-d7c919cd45fb;a24f0333-9056-4c23-893b-8acbc1c57ec1;HP KM160 Wired Mouse and Keyboard Wired USB;Accessory;HP;KM160250206617;;;New;590.00;999.00;;9999-12-31;;In Stock;true;https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/313b9a4c-fed8-4585-a08c-dcd3f918095e/391dc2b1-f4c5-496c-a578-4f146d4bcb9c.webp;2026-05-12 13:08:36.87602+00;2026-06-04 08:08:55.006593+00;;Months;false;false;false;HP KM160 Wired Mouse and Keyboard Wired USB Standard Multi-device Keyboard Compatible with Desktop, Laptop, Mac (Black);;;84716040;65e35860-b717-4057-bb67-1fd41c39150c;IIS/24-25/0052;2026-05-21;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
1f22c85b-4584-445e-a27d-259e8861e631;a24f0333-9056-4c23-893b-8acbc1c57ec1;HDMI Cable;Accessory;Live Tech;2;;;New;118.00;199.00;;9999-12-31;;In Stock;true;https://wgzfsllyrdxokydsrtxl.supabase.co/storage/v1/object/public/product-images/a24f0333-9056-4c23-893b-8acbc1c57ec1/90a6bdf9-1bc5-4a1d-aa53-731a198f769f/7d139bc0-d0b3-41cd-bf28-66dc68bccc54.jpg;2026-05-12 14:15:31.909758+00;2026-06-04 08:08:55.006593+00;;Months;false;false;false;;;;85444920;65e35860-b717-4057-bb67-1fd41c39150c;IIS/24-25/0052;2026-05-21;3af5d475-8eaa-4130-a8b5-5253b8f478f8;a24f0333-9056-4c23-893b-8acbc1c57ec1
